id,author
15362,Lorenzo Leal (Caracas
15363,Univ. Central
15364,Autonoma U.)
15365,Jean Carlos Perez-Mosquera (Caracas
15366,Texas U.)
15367,Stephen C Davis
15368,Veronique Terras
15369,Igor Bakovic
15370,Akira Ishida
15371,Luca Mazzucato
15372,R.E. Browne
15373,A. Rakhimov
15374,(Institute of Nuclear Physics
15375,Jae Hyung Yee (Institute of Physics
15376,Applied Physics
15377,Younsei University
15378,Seoul
15379,Sophie de Buyl
15380,Peter Woit (Dept. of Mathematics
15381,Columbia University) Subj-class: High Energy Physics - Theory
15382,Representation Theory A sketch is given of a circle of ideas relating quantum field theories with representation theory. The main mathematical ingredients are spinor geometry
15383,the gauge group equivariant K-theory of the space of connections.
15384,Mojtaba Mohammadi
15385,A.Holfter
15386,M.Paschke
15387,Pietro Fr 'e
15388,Leonardo Modesto
15389,F. Saueressig
15390,Maria Rodriguez-Martinez
15391,D.A. Steer
15392,J.C. Niemeyer
15393,D. Campo
15394,W. Siegel (CNYITP
15395,Yang Hui He
15396,Wafic Sabra
15397,B. Stefanski
15398,D.Yu. Grigoriev
15399,Wajdi Gaddah An analytic ghost-free model for the QCD running coupling $ alpha$ is proposed. It is constructed from a more general approach we developed particularly for investigating physical observables of the type $F$ in regions that are inaccessible to perturbative methods of quantum field theory. This approach directly links the infrared
15400,the ultraviolet regions together under the causal analyticity requirement in the complex $Q^2-$plane. Due to the inclusion of crucial non-perturbative effects
15401,the running coupling in our model not only excludes unphysical singularities but also freezes to a finite value at the IR limit $Q^2=0$. This makes it consistent with a popular phenomenological hypothesis
15402,namely the IR freezing phenomenon. Applying this model to compute the Gluon condensate
15403,we obtain a result that is in good agreement with the most recent phenomenological estimate. Having calculated the $ beta-$function corresponding to our QCD coupling constant
15404,we find that it behaves qualitatively like its perturbative counterpart
15405,when calculated beyond the leading order
15406,with a number of quark flavours allowing for the occurrence of IR fixed points.
15407,Alexander Kamenshchik
15408,Andreas Rathke
15409,P. Bieliavsky
15410,Jens Hoppe Section I contains introductory remarks about surface motions. Section II gives a detailed derivation of $H=- Delta-Tr sum_{i<j}[X_i
15411,X_j]^2$ as describing a quantized discrete analogue of relativistically invariant membrane dynamics. Section III concerns the question of zero-energy bound-states in SU-invariant supersymmetric matrix models. Section IV discusses the space of solutions of some differential matrix equations on $(- infty
15412,+ infty)$
15413,interpolating between different representations of $su$. Some exercises are added
15414,one remark/conjecture concerning 5-commutators.
15415,R. G. Vishwakarma
15416,Radu Roiban We conduct an exhaustive search for solutions of IIA
15417,IIB supergravity with augmented supersymmetry. We find a two-parameter family of IIB solutions preserving 28 supercharges
15418,as well as several other IIA
15419,IIB families of solutions with 24 supercharges. Given the simplicity of the pp-wave solution
15420,the algorithm described here represents a systematic way of classifying all such solutions with augmented supersymmetry. By T-dualizing some of these solutions we obtain exact non-pp wave supergravity solutions
15421,which can be interpreted as perturbations of the AdS-CFT correspondence with irrelevant operators.
15422,A. Yurov
15423,Sean A. Hartnoll
15424,D.V. Aleynikov
15425,E.A. Tolkachev
15426,Brian Wecht
15427,Peter Kaste
15428,D.V. Uvarov
15429,YITP
15430,UoP)
15431,Robert Wimmer
15432,Michael J.W. Hall
15433,Kailash Kumar
15434,Marcel Reginatto
15435,Masumeh Ghasemkhani
15436,Hans Jockers
15437,Hyukjae Park
15438,S. Vinitsky
15439,A. Jakobek
15440,Alon Marcus
15441,J. Honkonen
15442,M. Komarova
15443,M. Nalimov
15444,M. Piai
15445,Carla Biggio
15446,Martijn G.C. Eenink
15447,Alessandro Tanzini (LPTHE
15448,Poland) Anatol Nowicki (Institute of Physics
15449,University of Zielona Gora
15450,K. A. Smolinski
15451,Daniele Perini
15452,Mohammad A. Ganjali
15453,Ahmad Ghodsi
15454,J. Dittrich
15455,Poul Olesen
15456,A.S. Cornell
15457,K.C. Wali
15458,F. P. Schuller (DAMTP
15459,Yong Zhang (Insititut fur Theoretische Physik
15460,Universitat Leipzig)
15461,Garnik G. Alexanian
15462,E. Kiritsis (1
15463,2
15464,4)
15465,T.N. Tomaras (1
15466,V. Zarikas U. Crete
15467,ENS
15468,U. Athens
15469,FORTH Crete)
15470,Frank Ferrari (University of Neuchatel
15471,Ecole Normale Superieure)
15472,R. M. Avagyan
15473,A. H. Yeranyan (Yerevan State University
15474,David E. Crooks
15475,G. Bohm
15476,V. V. Khruschev
15477,A. N. Leznov (2
15478,4) Department for Gravitation
15479,Fundamental Metrology VNIIMS
15480,Universidad Autonoma del Estado de Morelos
15481,CCICAp
15482,Curnavaca
15483,Bogoliubov Laboratory of Theoretical Physics
15484,Matthew Lippert
15485,P.Suranyi
15486,L.C.R.Wijewardhana
15487,S. Gonen
15488,A. Havare
15489,N. Unal
15490,K. Sogut
15491,Jan Brugues
15492,Toni Ramirez
15493,Sylvain Ribault (CPHT
15494,J. G. Pereira
15495,J. Engquist
15496,S. Mahapatra
15497,V. Khemani
15498,M. Scandurra
15499,J.D. Edelstein
15500,Ansar Fayyazuddin Report-no: MIT-CTP-3262 We study webs of D3-
15501,D5-branes in type IIB supergravity. These webs preserve at least 8 supercharges. By solving the Killing spinor equations we determine the form of supergravity solutions for the system. We then turn to the sub-class of the intersecting D3/D5 brane system
15502,elucidate some of its features.
15503,K. A. Meissner
15504,R. C. Brower
15505,Seng Hu
15506,V.A. Fateev (1
15507,E. Onofri (1
15508,3) Laboratoire de Physique Mathematique
15509,Universite' Montpellier II
15510,Pl. E.Bataillon
15511,ul.Kosygina 2
15512,Universita' di Parma e I.N.F.N.
15513,Parma
15514,Patrick Martineau
15515,J.J. Manjarin
15516,P. Resco
15517,Stefano Bolognesi
15518,Kenichi Konishi (SNS
15519,Univ. Pisa)
15520,Manfried Faber
15521,Alexander P. Kobushkin
15522,Scott Watson
15523,U. A. Yajnik
15524,A. Sule
15525,A.K. Konechny
15526,Oleksandr Pavlyk
15527,Nicholas Read
15528,Apostolos Dimitriadis
15529,F. Anselmo (INFN
15530,Bologna)
15531,Athens Academy)
15532,PNPI)
15533,Marco Bruni
15534,Peter K.S. Dunsby
15535,Kyung-Seok Cha
15536,Gabor Etesi (Renyi Institute
15537,Hungary)
15538,L.Akant
15539,G.S.Krishnaswami
15540,N. F. Svaiter We discuss the approach of effective field theory on a d-dimensional Euclidean space in a scalar theory with two different mass scales in the presence of flat surfaces. Then considering Dirichlet
15541,Neumann boundary conditions
15542,we implement the renormalization program in the lambda phi^{4} theory in a region bounded by two parallel hyperplanes in the one-loop approximation.
15543,T. Fischbacher
15544,M. Maceda
15545,D.C. Robinson
15546,Shinji Tsujikawa
15547,J. Negro
15548,Edwin J. Son
15549,M.B. Sedra (ICTP
15550,W.D. Linch III
15551,P. Ramond
15552,X. Xiong
15553,J.G. Sumner
15554,P.D. Jarvis (School of Mathematics
15555,T. Multamaki
15556,I. Vilja
15557,Kimyeong M. Lee
15558,M. Cvitan
15559,T. Damour (I.H.E.S.
15560,Bures-sur-Yvette)
15561,M. Henneaux (ULB
15562,K.C. Hannabuss
15563,D.C. Latimer
15564,J. Yamashita
15565,Jan Govaerts (UCL
15566,Louvain-la-Neuve
15567,Gabriel Y.H. Avossevou (IMSP
15568,Porto-Novo
15569,Benin)
15570,M. Gomez-Reino
15571,Ed Copeland
15572,I. Olasagasti
15573,J.M. Baptista
15574,E. Trincherini
15575,G.J. Olmo
15576,K. Koizumi
15577,Adenauer Girardi Casali
15578,Emily J. Hackett-Jones
15579,A. Rago
15580,Peter Minkowski
15581,Narendra Sahu
15582,Urjit A. Yajnik
15583,S.A. Hartnoll
15584,Mariana Grana
15585,Andrew R. Frey (UC
15586,M.K. Mak
15587,Pascal Bain
15588,B. Yapiskan
15589,H.M. Fried
15590,Y. Gabellini
15591,V.A. Belinski
15592,Yasunari Kurita
15593,Masa-aki Sakagami
15594,K. H. C. Castello-Branco
15595,Hisashi Kogetsu
15596,Yasutaka Katagiri
15597,Alin Tirziu
15598,Ian-Woo Kim
15599,Taichiro kugo
15600,C. Helfgott
15601,Metin Arik
15602,Burak T. Kaynak
15603,O. Teoman Turgut (Bogazici University
15604,L.P. Singh
15605,Eric Sharpe
15606,Neal Weiner
15607,M. C. Bento
15608,O. Bertolami
15609,A.A. Sen
15610,Minoru Eto
15611,Tsuyoshi Sakata
15612,A.E.Shabad (Lebedev Phys. Inst.
15613,Qinghai Wang Journal-ref: Phys.Lett. A302 286-290 The Hamiltonian $H={1 over2} p^2+{1 over2}m^2x^2+gx^2^ delta$ with $ delta
15614,g geq0$ is non-Hermitian
15615,but the energy levels are real
15616,positive as a consequence of ${ cal PT}$ symmetry. The quantum mechanical theory described by $H$ is treated as a one-dimensional Euclidean quantum field theory. The two-point Green's function for this theory is investigated using perturbative
15617,"numerical techniques. The K ""allen-Lehmann representation for the Green's function is constructed"
15618,it is shown that by virtue of ${ cal PT}$ symmetry the Green's function is entirely real. While the wave-function renormalization constant $Z$ cannot be interpreted as a conventional probability
15619,it still obeys a normalization determined by the commutation relations of the field. This provides strong evidence that the eigenfunctions of the Hamiltonian are complete.
15620,Jongsu Sohn
15621,Aziz El Rhalami
15622,F. Gmeiner
15623,M.G.A. Walter
15624,A. Leznov
15625,J. Mostovoy
15626,F. Pezzella (Napoli Univ.
15627,P. de Medeiros
15628,Katarzyna Bolonek
15629,L.N. Epele (La Plata
15630,UNLP)
15631,H. Fanchiotti (La Plata
15632,C.A. Garc '{ i}a Canal (La Plata
15633,M. Marucho
15634,Brook Williams
15635,E.E. Leite
15636,N. Beisert
15637,J.C. da Silva (1
15638,F.C. Khanna (3
15639,A.E. Santana (1
15640,3) Instituto de Fisica
15641,Universidade Federal da Bahia
15642,Campus de Ondina
15643,Salvador
15644,Bahia
15645,Centro Federal de Educacao Tecnologica da Bahia
15646,Physics Department
15647,Theoretical Physics Institute
15648,University of Alberta
15649,Edmonton
15650,Alberta
15651,TRIUMF
15652,Westbrook mall
15653,Vancouver
15654,British Columbia
15655,Jin Hur
15656,Choonkyu Lee Report-no: SNUTP 02-029 The semiclassical quantization conditions for all partial waves are derived for bound states of two interacting anyons in the presence of a uniform background magnetic field. Singular Aharonov-Bohm-type interactions between the anyons are dealt with by the modified WKB method of Friedrich
15657,Trost. For s-wave bound state problems in which the choice of the boundary condition at short distance gives rise to an additional ambiguity
15658,a suitable generalization of the latter method is required to develop a consistent WKB approach. We here show how the related self-adjoint extension parameter affects the semiclassical quantization condition for energy levels. For some simple cases admitting exact answers
15659,we verify that our semiclassical formulas in fact provide highly accurate results over a broad quantum number range.
15660,Miguel D. Bustamante
15661,Sergio A. Hojman
15662,Peter Henselder
15663,T. Okuda
15664,V. Zamarias
15665,L. Del Debbio
15666,H. Panagopoulos
15667,E. Vicari University of Pisa
15668,University of Cyprus
15669,Lefkosia
15670,Cyprus)
15671,Alexander I Nesterov
15672,Z. Haba Journal-ref: J.Phys. A35 7425-7436 We discuss a D-dimensional Euclidean scalar field interacting with a scale invariant quantized metric. We assume that the metric depends on d-dimensional coordinates where d<D. We show that the interacting quantum fields have more regular short distance behaviour than the free fields. A model of a Gaussian metric is discussed in detail. In particular
15673,in the Phi^4 theory in four dimensions we obtain explicit lower
15674,upper bounds for each term of the perturbation series. It turns out that there is no coupling constant renormalization in the Phi^4 model in four dimensions. We show that in a particular range of the scale dimension there are models in D=4 without any divergencies.
15675,Nuno D. Antunes
15676,D. Steinbacher Report-no: FAU-TP3-02-23 Journal-ref: Phys.Rev. D67 045010 The Casimir effect is investigated in light-cone quantization. It is shown that for spacelike separation of the walls enclosing the system the standard result for the pressure exerted on the walls is obtained. For walls separated in light-cone space direction no regularization of the quantum fluctuations exists which would yield a finite pressure. The origin of this failure
15677,its implications for other vacuum properties are discussed by analyzing the Casimir effect as seen from a moving observer approaching the speed of light. The possibility for calculation of thermodynamic quantities in light-cone quantization via the Casimir effect is pointed out.
15678,A.R. Mkrtchyan
15679,A.A. Saharian
15680,L.Sh. Grigoryan
15681,B.V. Khachatryan
15682,M.Jimbo
15683,Cedric Leygnac
15684,P.F. Gonzalez-Diaz
15685,A. Kirchberg
15686,J.D. Laenge
15687,P.A.G. Pisani
15688,Eduardo S. Tututi
15689,Juan Carlos D'Olivo ECFM-UMSNH
15690,IF-UNAM
15691,ICN-UNAM)
15692,A.I. Nesterov
15693,Ranjan Kumar Ghosh
15694,Palash B. Pal
15695,M.O. Katanaev
15696,I.V. Volovich (Steklov Math. Inst.
15697,Moscow) Journal-ref: Phys.Lett. B175 413-416 A string model with dynamical metric
15698,torsion is proposed. The geometry of the string is described by an effective Lagrangian for the scalar
15699,vector fields. The path integral quantization of the string is considered.
15700,J. Lukierski (Institute for Theoretical Physics
15701,University of Wroc{ l}aw
15702,A. Nowicki (Institute of Physics
15703,University of Zielona G '{o}ra
15704,G. Flynn
15705,M. Tahic
15706,Yue-Liang Wu (ITP
15707,Cas)
15708,R.J. van den Hoogen
15709,David Dudal
15710,P.A. Grassi (YITP
15711,G. Policastro (Scuola Normale Pisa
15712,C. Dappiaggi
15713,S.R. Gobira
15714,Emmanuel Loyer Report-no: CPT-2001/P.4139 We present a new geometrical description of N=8 supergravity
15715,using central charge superspace. The essential properties of the multiplet
15716,like self-duality properties of the vectors or the non-linear sigma model structure of the scalars
15717,appear in a natural way in this formulation. We also present in detail how to deduce from this geometrical formulation the supergravity transformations as well as the equations of motion for the component fields in order to compare them with the results already known
15718,obtained in formulations on the component level.
15719,V.S. Alves
15720,Spencer Chang
15721,Takeshi Mogami
15722,Jean Zinn-Justin
15723,Andrea Wulzer
15724,Fabio Zwirner Univ.
15725,Padua
15726,Univ.
15727,Rome La Sapienza
15728,Michael J. May
15729,Andrei Cheshel
15730,Zafar Ahmed
15731,Boris Barbashov
15732,Piotr Flin
15733,Victor Pervushin
15734,Steven Willison
15735,Benedicte Ponsot
15736,L.Chekhov
15737,P. Bleher
15738,I.V. Kostyakov
15739,D.I. Kazakov (JINR
15740,Dubna & ITEP
15741,Emery Sokatchev We discuss the perturbative behavior of the 1/2 BPS operators in N=2 SCFT on the example of two very similar quadrilinear composite operators made out of hypermultiplets. An explicit one-loop computation shows that one of them is protected while the other acquires an anomalous dimension. Although both operators are superconformal primaries in the free case
15742,the quantum corrections make the latter become a 1/2 BPS descendant of the Konishi multiplet
15743,while the former remains primary. The comparative study of these two operators at higher orders may be helpful in understanding the quantum properties of the Konishi multiplet.
15744,Henriette Elvang
15745,V.P. Gerdt
15746,Joshua Feinberg (U. of Haifa
15747,Technion)
15748,A. I. Neelov
15749,Joseph Conlon
15750,L.Mannelli (Santa Cruz Institute for Particle Physics
15751,UC Santa Cruz)
15752,Jan B. Gutowski
15753,Petko A. Nikolov
15754,Gergana R. Ruseva
15755,M. H. Dehghani
15756,T. Jalali
15757,P. Gilkey
15758,David Louapre
15759,Keiichi Nagao
15760,Massimo Campostrini
15761,Jacek Wosiek INFN
